"row_type","sample_cycle","observed_at_local","seconds_since_start","seconds_since_move","test_name","phase_label","basket_id","emitter_location","placement_label","sensor_position_label","device_name","ip","role","expected_device_id","device_id","device_id_match","dht_sensor_id","moisture_sensor_id","device_timestamp","temperature_f","humidity_percent","moisture_index","soil_raw_adc","watering","last_watered_time","last_watering_duration","note","error"
"event_marker","","2026-05-20 23:23:10","0","","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","experiment_start","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.","","event_marker","","","","","","","","","","","","","","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.",""
"data","188","2026-05-21 00:44:40","4890","4185","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:44:39","77.2","93.0","83.0","1634","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","188","2026-05-21 00:44:40","4890.1","4185","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:44:39","76.5","82.0","72.0","1893","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","189","2026-05-21 00:45:10","4920.2","4215.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:45:10","77.7","93.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","189","2026-05-21 00:45:10","4920.4","4215.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:45:10","76.3","82.0","72.0","1895","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","190","2026-05-21 00:45:40","4950.4","4245.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:45:40","77.4","93.0","83.0","1637","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","190","2026-05-21 00:45:40","4950.6","4245.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:45:40","76.8","81.0","73.0","1878","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","191","2026-05-21 00:46:09","4979.8","4274.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:46:09","78.4","93.0","83.0","1634","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","191","2026-05-21 00:46:09","4979.9","4274.6","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:46:09","76.5","82.0","73.0","1887","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","192","2026-05-21 00:46:44","5014.7","4304.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:46:44","77.5","93.0","82.0","1649","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","192","2026-05-21 00:46:44","5014.8","4304.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:46:44","76.5","82.0","73.0","1879","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","193","2026-05-21 00:47:09","5039.8","4334.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:47:09","78.6","93.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","193","2026-05-21 00:47:10","5040","4334.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:47:09","75.7","82.0","72.0","1894","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","194","2026-05-21 00:47:44","5074.9","4365.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:47:44","77.7","92.0","82.0","1649","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","194","2026-05-21 00:47:45","5075","4365.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:47:44","76.3","82.0","72.0","1906","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","195","2026-05-21 00:48:10","5100.1","4395.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:48:09","77.5","93.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","195","2026-05-21 00:48:10","5100.2","4395.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:48:09","76.1","81.0","73.0","1879","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","196","2026-05-21 00:48:40","5130.3","4425.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:48:40","77.5","92.0","83.0","1643","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","196","2026-05-21 00:48:40","5130.4","4425.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:48:40","75.7","82.0","73.0","1878","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","197","2026-05-21 00:49:10","5160.5","4455.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:49:10","78.1","93.0","83.0","1643","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","197","2026-05-21 00:49:10","5160.6","4455.5","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:49:10","75.9","81.0","73.0","1870","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","198","2026-05-21 00:49:39","5189.7","4484.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:49:39","77.7","93.0","83.0","1643","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","198","2026-05-21 00:49:39","5189.9","4484.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:49:39","76.3","81.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","199","2026-05-21 00:50:10","5220","4515","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:50:09","77.4","93.0","83.0","1638","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","199","2026-05-21 00:50:10","5220.1","4515","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:50:09","75.9","81.0","73.0","1871","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","200","2026-05-21 00:50:44","5254.7","4545.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:50:44","77.9","93.0","82.0","1667","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","200","2026-05-21 00:50:44","5254.8","4545.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:50:44","75.7","82.0","73.0","1881","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","201","2026-05-21 00:51:09","5279.9","4574.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:51:09","77.0","93.0","83.0","1645","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","201","2026-05-21 00:51:10","5280","4574.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:51:09","76.6","82.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","202","2026-05-21 00:51:40","5310.1","4605.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:51:39","77.9","93.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","202","2026-05-21 00:51:40","5310.2","4605.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:51:39","75.6","81.0","73.0","1873","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","203","2026-05-21 00:52:10","5340.6","4635.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:52:10","77.0","93.0","83.0","1639","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","203","2026-05-21 00:52:10","5340.7","4635.3","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:52:10","76.6","81.0","74.0","1861","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","204","2026-05-21 00:52:39","5369.8","4664.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:52:39","78.4","93.0","82.0","1648","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","204","2026-05-21 00:52:39","5369.9","4664.8","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:52:39","75.4","81.0","73.0","1885","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","205","2026-05-21 00:53:10","5400","4695","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:53:09","77.4","92.0","83.0","1646","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","205","2026-05-21 00:53:10","5400.1","4695","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:53:09","75.9","81.0","73.0","1872","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","206","2026-05-21 00:53:40","5430.2","4725.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:53:39","77.9","92.0","83.0","1644","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","206","2026-05-21 00:53:40","5430.3","4725.2","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:53:40","75.2","82.0","72.0","1901","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","207","2026-05-21 00:54:10","5460.5","4755.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:54:10","78.4","93.0","83.0","1644","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","207","2026-05-21 00:54:10","5460.6","4755.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:54:10","75.2","81.0","72.0","1895","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","208","2026-05-21 00:54:39","5489.7","4784.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:54:39","77.2","92.0","83.0","1632","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","208","2026-05-21 00:54:39","5489.8","4784.7","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:54:39","75.2","82.0","73.0","1869","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","209","2026-05-21 00:55:09","5519.9","4814.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:55:09","77.5","92.0","83.0","1634","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","209","2026-05-21 00:55:10","5520","4814.9","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:55:09","75.2","82.0","73.0","1886","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","210","2026-05-21 00:55:40","5550.2","4845.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:55:39","77.7","93.0","83.0","1631","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","210","2026-05-21 00:55:40","5550.3","4845.1","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B6","B6E2","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B6E2 scout moved location - marker file confirmed","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-21 00:55:40","76.3","82.0","73.0","1871","False","N/A","0","Continuous no-watering capture; scout sensor move/settling experiment",""
"data","211","2026-05-21 00:56:10","5580.4","4875.4","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","post_move_b6e2_settling_30_to_90_min","B3","B3E1","SM01 remains at B3E1; SM02 moves from B3E1 to B6E2 while capture continues","B3E1 installed sensor location - not moved","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-21 00:56:10","77.2","93.0","83.0","1645","False","2026-05-20 16:01:50","40","Continuous no-watering capture; scout sensor move/settling experiment",""
